Customer ID,Recency,Frequency,MonetaryValue,R,F,M,RFM_segment,RFM_score,Segment
17805,75,10,512.31,2,1,2,212,5,Middle
17806,13,43,546.0399999999998,4,3,2,432,9,Low
17809,18,61,5411.910000000001,4,3,4,434,11,Top
17811,2,808,7702.75999999999,4,4,4,444,12,Top
17812,14,126,669.9599999999999,4,4,3,443,11,Top
17813,16,327,1628.1600000000017,4,4,4,444,12,Top
17816,215,17,36.55999999999999,1,2,1,121,4,Low
17817,160,33,387.6799999999999,2,2,2,222,6,Middle
17819,66,48,3704.869999999999,2,3,4,234,9,Low
17824,53,13,298.4,3,1,2,312,6,Middle
17827,37,210,1979.2000000000005,3,4,4,344,11,Top
17830,121,23,398.7,2,2,2,222,6,Middle
17831,183,2,35.400000000000006,1,1,1,111,3,Low
17832,51,61,155.3700000000001,3,3,1,331,7,Middle
17835,11,57,333.84,4,3,2,432,9,Low
17836,49,24,110.21,3,2,1,321,6,Middle
17837,31,155,1489.0800000000008,3,4,3,343,10,Top
17838,28,113,2662.2999999999997,3,4,4,344,11,Top
17839,43,48,297.5,3,3,2,332,8,Middle
17841,1,7523,40104.220000000154,4,4,4,444,12,Top
17843,100,37,205.48000000000002,2,2,1,221,5,Middle
17846,87,1,2033.1,2,1,4,214,7,Middle
17848,83,51,901.2000000000003,2,3,3,233,8,Middle
17849,71,26,605.8,2,2,2,222,6,Middle
17850,667,297,5391.210000000009,1,4,4,144,9,Low
17852,13,24,114.34,4,2,1,421,7,Middle
17854,158,15,311.26,2,1,2,212,5,Middle
17855,667,17,208.96999999999997,1,2,1,121,4,Low
17856,121,15,1418.0300000000002,2,1,3,213,6,Middle
17857,19,54,26879.039999999997,4,3,4,434,11,Top
17858,3,195,5125.659999999998,4,4,4,444,12,Top
17859,131,21,135.63000000000002,2,2,1,221,5,Middle
17860,547,46,200.1,1,3,1,131,5,Middle
17861,26,217,2095.38,3,4,4,344,11,Top
17862,325,11,330.9,1,1,2,112,4,Low
17863,31,148,3159.9999999999995,3,4,4,344,11,Top
17864,14,81,517.8000000000002,4,3,2,432,9,Low
17865,2,370,10526.319999999998,4,4,4,444,12,Top
17866,144,9,329.65,2,1,2,212,5,Middle
17867,91,57,1118.6400000000006,2,3,3,233,8,Middle
17869,109,40,428.1799999999999,2,2,2,222,6,Middle
17870,16,262,1838.380000000001,4,4,4,444,12,Top
17871,206,10,155.89999999999998,1,1,1,111,3,Low
17873,82,42,1838.7600000000004,2,3,4,234,9,Low
17874,158,46,683.4600000000003,2,3,3,233,8,Middle
17877,172,12,237.61,1,1,1,111,3,Low
17878,45,26,379.45000000000005,3,2,2,322,7,Middle
17879,175,6,178.51999999999998,1,1,1,111,3,Low
17880,425,26,458.91999999999985,1,2,2,122,5,Middle
17881,131,8,133.35000000000002,2,1,1,211,4,Low
17883,16,139,656.9099999999995,4,4,3,443,11,Top
17884,182,109,672.6899999999996,1,4,3,143,8,Middle
17885,14,43,125.36999999999999,4,3,1,431,8,Middle
17886,122,96,842.1999999999998,2,3,3,233,8,Middle
17887,305,10,111.35,1,1,1,111,3,Low
17888,23,63,705.95,4,3,3,433,10,Top
17889,36,19,198.87,3,2,1,321,6,Middle
17890,324,88,571.6900000000003,1,3,2,132,6,Middle
17891,163,34,203.85999999999993,2,2,1,221,5,Middle
17892,58,28,244.10000000000002,3,2,1,321,6,Middle
17893,227,14,102.17000000000003,1,1,1,111,3,Low
17894,73,191,1118.1100000000004,2,4,3,243,9,Low
17895,46,14,92.89999999999998,3,1,1,311,5,Middle
17896,25,2,256.32,3,1,1,311,5,Middle
17897,174,102,517.0199999999999,1,4,2,142,7,Middle
17898,87,28,152.06,2,2,1,221,5,Middle
17899,279,30,153.29999999999998,1,2,1,121,4,Low
17900,308,6,112.19999999999999,1,1,1,111,3,Low
17901,60,19,110.38000000000001,3,2,1,321,6,Middle
17904,23,31,171.42,4,2,1,421,7,Middle
17905,72,32,797.74,2,2,3,223,7,Middle
17906,189,12,72.9,1,1,1,111,3,Low
17908,698,50,220.77999999999992,1,3,1,131,5,Middle
17911,11,39,366.23,4,2,2,422,8,Middle
17912,312,36,309.11,1,2,2,122,5,Middle
17913,1,57,405.7,4,3,2,432,9,Low
17914,182,70,322.28999999999985,1,3,2,132,6,Middle
17917,47,90,328.7799999999999,3,3,2,332,8,Middle
17919,2,23,1304.04,4,2,3,423,9,Low
17920,13,637,4042.4399999999905,4,4,4,444,12,Top
17921,149,139,813.9400000000004,2,4,3,243,9,Low
17923,311,1,207.50000000000003,1,1,1,111,3,Low
17924,13,31,2962.5000000000005,4,2,4,424,10,Top
17925,667,1,244.08,1,1,1,111,3,Low
17926,135,21,397.29,2,2,2,222,6,Middle
17928,47,23,212.54000000000005,3,2,1,321,6,Middle
17929,13,5,843.0,4,1,3,413,8,Middle
17930,73,39,1740.4799999999998,2,2,4,224,8,Middle
17931,135,65,408.36,2,3,2,232,7,Middle
17932,6,90,1331.5699999999997,4,3,3,433,10,Top
17934,1,21,704.25,4,2,3,423,9,Low
17935,140,29,145.79,2,2,1,221,5,Middle
17936,243,67,370.41999999999996,1,3,2,132,6,Middle
17937,116,43,4301.22,2,3,4,234,9,Low
17939,279,12,99.14000000000003,1,1,1,111,3,Low
17940,51,17,3933.6400000000003,3,2,4,324,9,Low
17941,337,2,304.56,1,1,2,112,4,Low
17942,302,2,77.50000000000001,1,1,1,111,3,Low
17946,235,20,149.58,1,2,1,121,4,Low
17947,303,9,176.68,1,1,1,111,3,Low
17948,149,1,358.56000000000006,2,1,2,212,5,Middle
17949,4,70,58510.48,4,3,4,434,11,Top
17950,74,71,482.2,2,3,2,232,7,Middle
17951,41,20,1008.5400000000003,3,2,3,323,8,Middle
17954,125,469,2295.540000000002,2,4,4,244,10,Top
17955,200,19,557.3,1,2,2,122,5,Middle
17956,251,1,12.75,1,1,1,111,3,Low
17957,245,31,111.67999999999998,1,2,1,121,4,Low
17958,118,7,508.4599999999999,2,1,2,212,5,Middle
17960,173,26,73.78,1,2,1,121,4,Low
17961,2,249,1296.4400000000012,4,4,3,443,11,Top
17962,144,33,101.98999999999998,2,2,1,221,5,Middle
17964,122,92,454.71999999999997,2,3,2,232,7,Middle
17965,10,321,2575.809999999998,4,4,4,444,12,Top
17966,34,68,1098.43,3,3,3,333,9,Low
17967,639,36,101.47,1,2,1,121,4,Low
17968,698,78,254.94999999999993,1,3,1,131,5,Middle
17969,168,14,228.2,1,1,1,111,3,Low
17970,5,28,552.8900000000001,4,2,2,422,8,Middle
17972,7,29,134.34,4,2,1,421,7,Middle
17973,53,15,337.04,3,1,2,312,6,Middle
17974,26,152,671.3899999999998,3,4,3,343,10,Top
17975,17,290,4477.710000000002,4,4,4,444,12,Top
17976,667,51,297.88999999999993,1,3,2,132,6,Middle
17977,61,21,288.14,3,2,1,321,6,Middle
17978,455,12,300.91999999999996,1,1,2,112,4,Low
17979,170,130,707.11,1,4,3,143,8,Middle
17980,167,30,811.4499999999999,1,2,3,123,6,Middle
17984,147,48,152.68000000000006,2,3,1,231,6,Middle
17985,24,20,629.55,3,2,2,322,7,Middle
17986,58,1,20.8,3,1,1,311,5,Middle
17987,158,13,198.57,2,1,1,211,4,Low
17988,13,38,201.11999999999998,4,2,1,421,7,Middle
17990,238,29,630.84,1,2,2,122,5,Middle
17991,227,5,93.35,1,1,1,111,3,Low
17994,38,77,671.2900000000001,3,3,3,333,9,Low
17995,283,2,76.1,1,1,1,111,3,Low
17997,65,162,1954.2500000000023,2,4,4,244,10,Top
17999,303,89,378.7199999999999,1,3,2,132,6,Middle
18001,14,56,413.03,4,3,2,432,9,Low
18004,364,34,146.36999999999995,1,2,1,121,4,Low
18005,49,46,203.21999999999997,3,3,1,331,7,Middle
18006,25,22,444.68,3,2,2,322,7,Middle
18008,37,30,2116.19,3,2,4,324,9,Low
18009,237,30,237.44000000000003,1,2,1,121,4,Low
18010,258,14,174.79999999999998,1,1,1,111,3,Low
18011,697,28,102.79,1,2,1,121,4,Low
18013,157,31,187.29000000000005,2,2,1,221,5,Middle
18014,30,29,160.12000000000003,3,2,1,321,6,Middle
18015,213,46,120.03,1,3,1,131,5,Middle
18016,76,121,1471.76,2,4,3,243,9,Low
18017,83,3,523.0,2,1,2,212,5,Middle
18018,109,29,122.13999999999996,2,2,1,221,5,Middle
18019,53,5,38.45,3,1,1,311,5,Middle
18022,244,142,571.5200000000002,1,4,2,142,7,Middle
18024,65,21,389.78000000000003,2,2,2,222,6,Middle
18027,305,21,115.30999999999999,1,2,1,121,4,Low
18030,44,9,230.64999999999995,3,1,1,311,5,Middle
18032,101,5,73.5,2,1,1,211,4,Low
18033,214,32,89.67000000000003,1,2,1,121,4,Low
18034,23,108,414.4800000000001,4,4,2,442,10,Top
18035,44,45,697.3800000000001,3,3,3,333,9,Low
18036,107,92,400.61999999999995,2,3,2,232,7,Middle
18037,126,19,70.02,2,2,1,221,5,Middle
18040,21,19,357.20000000000005,4,2,2,422,8,Middle
18041,13,444,4011.349999999997,4,4,4,444,12,Top
18042,55,7,165.04999999999998,3,1,1,311,5,Middle
18043,26,109,499.0699999999996,3,4,2,342,9,Low
18044,89,127,2088.599999999999,2,4,4,244,10,Top
18045,47,40,169.35999999999996,3,2,1,321,6,Middle
18048,205,7,172.29000000000002,1,1,1,111,3,Low
18050,361,5,74.4,1,1,1,111,3,Low
18053,72,20,300.02000000000004,2,2,2,222,6,Middle
18055,41,356,6738.490000000002,3,4,4,344,11,Top
18056,290,19,363.65,1,2,2,122,5,Middle
18058,11,3,170.16,4,1,1,411,6,Middle
18059,25,19,306.46,3,2,2,322,7,Middle
18061,23,46,2119.4099999999994,4,3,4,434,11,Top
18062,175,27,720.5200000000001,1,2,3,123,6,Middle
18064,135,7,814.0,2,1,3,213,6,Middle
18065,88,137,2392.830000000001,2,4,4,244,10,Top
18066,77,10,318.0,2,1,2,212,5,Middle
18067,42,37,396.3300000000001,3,2,2,322,7,Middle
18068,291,1,101.69999999999999,1,1,1,111,3,Low
18069,2,444,1981.8100000000006,4,4,4,444,12,Top
18071,259,25,453.0,1,2,2,122,5,Middle
18072,158,18,247.44,2,2,1,221,5,Middle
18073,116,71,3842.120000000002,2,3,4,234,9,Low
18074,698,13,489.6,1,1,2,112,4,Low
18075,25,142,2611.750000000001,3,4,4,344,11,Top
18077,33,219,2535.809999999999,3,4,4,344,11,Top
18078,189,29,336.13,1,2,2,122,5,Middle
18079,47,119,3574.3299999999977,3,4,4,344,11,Top
18080,20,2,1231.5,4,1,3,413,8,Middle
18081,114,17,343.45,2,2,2,222,6,Middle
18082,27,68,668.4499999999997,3,3,3,333,9,Low
18084,18,1,90.47999999999999,4,1,1,411,6,Middle
18085,332,29,689.95,1,2,3,123,6,Middle
18086,69,7,101.33999999999999,2,1,1,211,4,Low
18087,292,2,4055.7199999999993,1,1,4,114,6,Middle
18088,92,35,164.39,2,2,1,221,5,Middle
18092,3,89,9068.260000000002,4,3,4,434,11,Top
18093,33,36,2106.52,3,2,4,324,9,Low
18094,83,70,3017.2999999999993,2,3,4,234,9,Low
18095,40,21,580.05,3,2,2,322,7,Middle
18096,13,180,787.9199999999995,4,4,3,443,11,Top
18097,207,104,2627.0000000000005,1,4,4,144,9,Low
18099,247,19,168.31000000000003,1,2,1,121,4,Low
18101,13,39,221.15,4,2,1,421,7,Middle
18102,13,431,259657.30000000005,4,4,4,444,12,Top
18104,303,38,754.6400000000002,1,2,3,123,6,Middle
18105,303,18,113.48000000000002,1,2,1,121,4,Low
18106,331,35,413.0999999999999,1,2,2,122,5,Middle
18108,256,17,271.0,1,2,1,121,4,Low
18109,5,438,7956.869999999998,4,4,4,444,12,Top
18110,21,29,167.2,4,2,1,421,7,Middle
18112,14,26,352.69,4,2,2,422,8,Middle
18113,547,1,76.32000000000001,1,1,1,111,3,Low
18114,292,28,220.1,1,2,1,121,4,Low
18116,236,364,1388.1900000000012,1,4,3,143,8,Middle
18117,27,70,310.58,3,3,2,332,8,Middle
18118,12,1247,5596.339999999971,4,4,4,444,12,Top
18119,517,28,180.27999999999997,1,2,1,121,4,Low
18120,97,17,111.14999999999999,2,2,1,221,5,Middle
18121,126,30,633.5,2,2,2,222,6,Middle
18122,4,351,1764.860000000001,4,4,4,444,12,Top
18123,26,33,566.9399999999999,3,2,2,322,7,Middle
18125,61,188,1120.509999999999,3,4,3,343,10,Top
18126,62,48,195.01000000000005,3,3,1,331,7,Middle
18127,21,45,345.42999999999995,4,3,2,432,9,Low
18129,68,14,112.55,2,1,1,211,4,Low
18130,17,70,1059.3900000000003,4,3,3,433,10,Top
18133,36,1,931.4999999999999,3,1,3,313,7,Middle
18135,60,20,681.9100000000001,3,2,3,323,8,Middle
18136,6,38,784.3299999999998,4,2,3,423,9,Low
18138,297,8,152.65,1,1,1,111,3,Low
18139,19,159,8438.339999999997,4,4,4,444,12,Top
18142,128,15,1019.52,2,1,3,213,6,Middle
18143,118,61,1000.1599999999997,2,3,3,233,8,Middle
18144,36,43,2888.750000000001,3,3,4,334,10,Top
18145,14,221,2861.5500000000006,4,4,4,444,12,Top
18146,142,10,160.35,2,1,1,211,4,Low
18147,47,7,179.33999999999997,3,1,1,311,5,Middle
18149,38,16,612.08,3,1,2,312,6,Middle
18150,142,37,566.5800000000002,2,2,2,222,6,Middle
18151,136,38,653.3499999999999,2,2,3,223,7,Middle
18154,45,21,399.18999999999994,3,2,2,322,7,Middle
18155,77,25,371.62000000000006,2,2,2,222,6,Middle
18156,14,104,616.3399999999999,4,4,2,442,10,Top
18158,2,34,453.4000000000001,4,2,2,422,8,Middle
18159,39,23,530.1500000000002,3,2,2,322,7,Middle
18160,59,39,638.0600000000002,3,2,2,322,7,Middle
18161,17,80,1618.6899999999998,4,3,4,434,11,Top
18164,303,24,399.65000000000003,1,2,2,122,5,Middle
18165,179,10,302.46000000000004,1,1,2,112,4,Low
18167,25,37,1384.86,3,2,3,323,8,Middle
18168,70,129,1150.14,2,4,3,243,9,Low
18169,62,9,202.65000000000003,3,1,1,311,5,Middle
18170,114,38,980.3100000000002,2,2,3,223,7,Middle
18171,1,54,1231.3099999999997,4,3,3,433,10,Top
18172,5,189,7561.68,4,4,4,444,12,Top
18173,69,31,2106.84,2,2,4,224,8,Middle
18174,302,1,104.0,1,1,1,111,3,Low
18176,360,30,476.34999999999997,1,2,2,122,5,Middle
18177,122,72,1340.3199999999995,2,3,3,233,8,Middle
18178,250,97,1590.8099999999997,1,3,4,134,8,Middle
18179,11,90,1793.1700000000008,4,3,4,434,11,Top
18180,2,119,1843.75,4,4,4,444,12,Top
18181,26,38,350.89999999999986,3,2,2,322,7,Middle
18183,69,37,632.07,2,2,2,222,6,Middle
18184,17,1,49.8,4,1,1,411,6,Middle
18185,251,17,304.25,1,2,2,122,5,Middle
18188,17,71,2001.04,4,3,4,434,11,Top
18189,79,68,1090.24,2,3,3,233,8,Middle
18190,194,15,284.46,1,1,1,111,3,Low
18191,263,7,207.79999999999998,1,1,1,111,3,Low
18192,73,45,957.9699999999999,2,3,3,233,8,Middle
18193,167,16,243.76000000000005,1,1,1,111,3,Low
18194,84,7,973.8399999999999,2,1,3,213,6,Middle
18196,216,137,684.1300000000003,1,4,3,143,8,Middle
18198,73,159,5425.560000000004,2,4,4,244,10,Top
18200,107,28,136.9,2,2,1,221,5,Middle
18202,201,68,1396.9900000000007,1,3,3,133,7,Middle
18203,218,19,160.42000000000002,1,2,1,121,4,Low
18204,73,185,1957.55,2,4,4,244,10,Top
18205,76,32,517.36,2,2,2,222,6,Middle
18209,30,8,139.10000000000002,3,1,1,311,5,Middle
18210,11,134,2621.379999999999,4,4,4,444,12,Top
18211,27,42,600.07,3,3,2,332,8,Middle
18212,328,27,195.62,1,2,1,121,4,Low
18213,238,15,232.48000000000002,1,1,1,111,3,Low
18215,32,13,299.34000000000003,3,1,2,312,6,Middle
18216,122,26,481.75,2,2,2,222,6,Middle
18217,61,31,621.75,3,2,2,322,7,Middle
18218,6,19,621.76,4,2,2,422,8,Middle
18219,44,114,2069.7700000000004,3,4,4,344,11,Top
18220,228,2,305.28000000000003,1,1,2,112,4,Low
18221,6,64,1041.6100000000001,4,3,3,433,10,Top
18222,124,19,443.0,2,2,2,222,6,Middle
18223,41,272,6484.540000000004,3,4,4,344,11,Top
18224,265,10,158.95000000000002,1,1,1,111,3,Low
18225,23,267,5500.8,4,4,4,444,12,Top
18226,33,242,5228.050000000004,3,4,4,344,11,Top
18227,189,5,93.75,1,1,1,111,3,Low
18228,58,30,779.9,3,2,3,323,8,Middle
18229,1,164,7276.900000000001,4,4,4,444,12,Top
18230,11,86,2810.199999999999,4,3,4,434,11,Top
18231,194,122,2060.2700000000013,1,4,4,144,9,Low
18232,83,37,592.97,2,2,2,222,6,Middle
18233,327,1,440.0,1,1,2,112,4,Low
18235,33,104,1796.48,3,4,4,344,11,Top
18236,61,49,882.24,3,3,3,333,9,Low
18237,3,61,987.0999999999998,4,3,3,433,10,Top
18239,220,88,1561.6099999999997,1,3,3,133,7,Middle
18240,48,6,422.58000000000004,3,1,2,312,6,Middle
18241,11,104,2073.090000000001,4,4,4,444,12,Top
18242,67,78,2232.49,2,3,4,234,9,Low
18245,6,175,2567.0599999999995,4,4,4,444,12,Top
18246,25,4,596.0999999999999,3,1,2,312,6,Middle
18248,94,47,804.02,2,3,3,233,8,Middle
18249,19,8,95.34,4,1,1,411,6,Middle
18250,312,21,349.27000000000004,1,2,2,122,5,Middle
18251,89,16,4314.719999999999,2,1,4,214,7,Middle
18252,52,90,509.8699999999996,3,3,2,332,8,Middle
18255,32,6,103.3,3,1,1,311,5,Middle
18257,41,118,2337.6300000000006,3,4,4,344,11,Top
18259,26,42,2338.600000000001,3,3,4,334,10,Top
18260,101,132,2613.5000000000005,2,4,4,244,10,Top
18261,45,21,324.23999999999995,3,2,2,322,7,Middle
18262,142,13,149.48,2,1,1,211,4,Low
18263,27,61,1213.16,3,3,3,333,9,Low
18265,74,46,801.5100000000001,2,3,3,233,8,Middle
18268,135,1,25.5,2,1,1,211,4,Low
18269,486,7,168.6,1,1,1,111,3,Low
18270,268,11,283.15000000000003,1,1,1,111,3,Low
18272,4,166,3078.5800000000004,4,4,4,444,12,Top
18273,152,3,204.0,2,1,1,211,4,Low
18274,91,11,175.92000000000002,2,1,1,211,4,Low
18276,45,14,335.8599999999999,3,1,2,312,6,Middle
18277,1,8,110.38,4,1,1,411,6,Middle
18278,75,9,173.89999999999998,2,1,1,211,4,Low
18280,161,10,180.6,2,1,1,211,4,Low
18281,5,7,80.82,4,1,1,411,6,Middle
18282,217,12,178.04999999999998,1,1,1,111,3,Low
18283,11,688,1998.680000000002,4,4,4,444,12,Top
18287,1,70,1837.2799999999997,4,3,4,434,11,Top
